survey_number;id_final;time;Q1;Q2;Q3;Q17;Q18;Q67;Q68;Q69;Q70;Q71;Q72;Q73;Q74;Q75;Q76;Q77;Q78;Q79;Q80
3;458;8/25/2022 13:35:49;Diminue beaucoup;Oui, tout à fait d'accord;Eviter un desequilibre des ecosystemes dont nous dependons;Oui, tout à fait d'accord;"Certaines especes d'insectes se chargent de la pollinisation, leur extinction ou la fiminution signivicative de leurs popilations empecheraient a terme un grand nombre de plantes de se reproduire ; les insectes constituent la nourriture de nombreux animaux (oiseaux, petits mammifères, etc), et une diminution des populations d'insecte entrainerait donc de nombreux desequilibres.
De nombreuse espèces d'insectes contribuent par ailleurs au maintient de la qualité des sols.";18;Masculin;5;France;France;5;Bac;Etudiant;Complètement à gauche;Non;Non;Oui;Oui;
3;459;8/25/2022 13:36:13;Diminue beaucoup;Oui, tout à fait d'accord;Afin notamment d'enrayer leur déclin;Oui, tout à fait d'accord;Beaucoup d'insectes, notamment les pollinisateurs et les insectes migrateurs (monarques) sont en déclin;31;Féminin;5;France;France;5;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Oui;Non;LPO
3;460;8/25/2022 13:38:26;Diminue beaucoup;Oui, tout à fait d'accord;Je suis à la campagne et je vois très rarement ou jamais d'animaux sauvages tels que renards blaireaux sangliers ou cervidés etc, c'est anormal;Oui, tout à fait d'accord;dissémination des pollens, source de nourriture pour d'autres espèces, nettoyeurs ;57;Masculin;5;France;France;7;Brevet;Sans emploi;Plutôt de gauche;Non;Non;Oui;Non;
3;461;8/25/2022 13:38:58;Diminue beaucoup;Oui, tout à fait d'accord;nous sommes tous liés;Oui, d'accord;il y a une auto-régulation : les coccinelles mangent les pucerons;73;Masculin;4;France;France;5;Licence (bac+3);Retraité;Complètement à gauche;Oui, indirectement;Non;Oui;Non;
3;462;8/25/2022 13:39:22;Diminue un peu;Oui, tout à fait d'accord;C'est notre passé, notre présent et notre futur. Elle est là depuis plus longtemps que nous et mérite d'être secourue. La Terre en a besoin pour continuer d'exister et sans elle c'est la fin dues espèces et donc du monde. Pour ma part je veux me battre pour l'écologie et sa protection m'est normale. ;Oui, tout à fait d'accord;Les insectes sont le cœur même de la biodiversité. Ils sont là depuis bien avant de nombreuses espèces et participent à la chaîne alimentaire de beaucoup d'animaux. Nous aimerions exterminer les moustiques mais sans eux les chauves-souris peineraient à trouver leur nourriture.  Et il y a beaucoup d'insectes pollinisateurs qui participent au transport du pollen des fleurs mellifères, et c'est surtout grâce à eux qui se fait la reproduction et la diversité de ces plantes. Lorsqu'une espèce d'insectes est menacée c'est toute la biodiversité qui l'est. ;23;Féminin;3;France;France;6;Bac;Sans emploi mais pour la question précédente j'ai un diplôme en bac +2, pas bac ou licence;Ne se prononce pas;Oui, directement;Pas encore mais j'aimerais bien;Oui;Oui;
3;463;8/25/2022 13:46:09;Diminue beaucoup;Oui, tout à fait d'accord;Toutes les espèces sont étroitement liées quand l'une disparaît c'est un ensemble qui est en péril.;Oui, tout à fait d'accord;Ils sont eux aussi menacé par l'activité humaine, la destruction de leurs habitats, la pollution...;36;Féminin;3;Belgique ;Belgique ;5;Brevet;Sans emploi;Ne se prononce pas;Non;Non;Oui;Non;
3;464;8/25/2022 13:53:19;Diminue beaucoup;Oui, tout à fait d'accord;Une grande variété d'espèces permet d'avoir une grande variété génétique du vivant ce qui rend le vivant plus fort et plus résistant. Chaque organisme vivant est utile à l'ensemble, et comme nous faisons partie de l'ensemble, nous avons besoin de tous ces éléments vivants. Au-delà de l'aspect utile, il y a la dimension esthétique et le plaisir de cotoyer la beauté du vivant.  ;Oui, tout à fait d'accord;Ils nettoient la terre et apportent de la matière riche au sol. ;55;Féminin;1;France;France;7;Master (bac+5);En activité;Ne se prononce pas;Non;Non;Oui;;
3;465;8/25/2022 13:55:33;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;49;Féminin;1;France;France;6;Bac;En activité;Complètement à gauche;Non;Non;Oui;Non;
3;466;8/25/2022 13:56:24;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité est le gage de la vie sur terre ;Oui, tout à fait d'accord;Rôle dans la pollinisation ;65;Féminin;3;France;France;6;Licence (bac+3);Retraité;Complètement à gauche;Non;Non;Oui;Non;
3;467;8/25/2022 13:59:07;Diminue beaucoup;Oui, tout à fait d'accord;Parce que si la biodiversité disparaît, alors plus aucune forme de vie sur terre ne sera possible, y compris les êtres humains. Chaque espèce a son importance et un rôle spécifique qui permet à la planète de subsister, comme des chaînons qui sont dépendants les uns des autres. ;Oui, d'accord;Comme pour les raisons expliquées précédemment : chaque espèce a un rôle et son importance. Les insectes permettent de préserver la nature et de la réguler. ;23;Féminin;3;France;France;5;Master (bac+5);Sans emploi;Centre;Non;Non;Oui;Oui;
3;468;8/25/2022 13:59:20;Diminue beaucoup;Oui, tout à fait d'accord;Car c’est quelque chose de très fragile et qui se fragilise de plus en plus;Oui, tout à fait d'accord;Car il serve à énormément de chose au sein de la biodiversité (politisation, chaîne alimentaire, etc);15;Masculin;3;France;France;7;Brevet;Etudiant;Plutôt de gauche;Non;Observation ornithologique ;Oui;Oui;
3;469;8/25/2022 13:59:54;Diminue beaucoup;Oui, tout à fait d'accord;Elle est aujourd'hui malmenée et dans un état critique alors que la biodiversité nous est essentielle. Préserver la biodiversité c'est limiter les impacts du réchauffement climatique et réduire l'apparition de nouvelles pandémie (entre autre choses);Oui, d'accord;Maintenir les services rendus par les insectes comme la pollinisation, réduire le risque de propagation de certaines maladies, c'est un maillon essentiel de nombreuses chaînes alimentaires.;35;Féminin;4;France;France ;7;Master (bac+5);En activité;Plutôt de gauche;Oui, directement;Non;Oui;Non;
3;470;8/25/2022 14:00:51;Diminue beaucoup;Oui, tout à fait d'accord;De nombreuses espèces menacées et deplacement d'espèces en raison du changement climatique;Oui, tout à fait d'accord;Participe au maintient des autres espèces (pollenisation, aération des soles par les vers de terre..) et mettent comme tout être vivant d'être protégé ;33;Féminin;2;France;France;6;Master (bac+5);En activité;Plutôt de gauche;Non;Oui, mais pas entomologiste;Ne se prononce pas;Non;LPO
3;471;8/25/2022 14:02:01;Diminue beaucoup;Oui, tout à fait d'accord;Tout est lié. Chaque vie à son importance dans l'équilibre de la nature. ;Oui, tout à fait d'accord;Pour la pollinisation, pour tout le travail qu'ils font dans le nettoyage, la décomposition, le recyclage. Pour l'équilibre de la nature.;35;Féminin;1;France;France;6;Doctorat (bac+8);En activité;Plutôt de gauche;Oui, indirectement;Non;Oui;Oui;
3;472;8/25/2022 14:02:25;Diminue beaucoup;Oui, tout à fait d'accord;"-c'esr en partie à cause des humains donc il faut réparer ça 
- il est important de garder une grande diversité génetique, de vie, écosystèmes sur la planète pour le bon fonctionnement de la nature
-si on fait rien tout va disparaître et être déréglé ";Oui, tout à fait d'accord;Ils sont importants pour pleins des choses;18;Féminin;2;France;France ;5;Bac;Etudiant;;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;Gmb, bretagne vivante, les sentin'ailes du Léon 
3;473;8/25/2022 14:02:32;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, d'accord;ils font partis de presque toutes les chaînes alimentaires ;18;Je ne souhaite pas le préciser;2;France;France;7;Bac;Etudiant;Complètement à gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;
3;474;8/25/2022 14:05:33;Diminue beaucoup;Oui, tout à fait d'accord;Constat personnel en 41 ans de vie et informations entendues ou lues ;Oui, tout à fait d'accord;Ils sont à la base de la chaîne alimentaire pour beaucoup de mammifères, de la pollinisation pour beaucoup de fleurs ( donc de notre nourriture ), essentiels à la vie du sol ;41;Féminin;1;France ;France ;6;Bac;Etudiant;Plutôt de gauche;Non;Non;Oui;Oui;
3;475;8/25/2022 14:07:50;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;;39;Féminin;4;France;France;6;Master (bac+5);En activité;Centre;Oui, indirectement;Non;Oui;Oui;
3;476;8/25/2022 14:08:08;Diminue beaucoup;Oui, tout à fait d'accord;La biodiversité permet un équilibre de la vie sur Terre. Des déséquilibres entraineront différentes conséquences : extinctions d'espèces, interactions moins importantes entre les espèces, impact sur l'écosystème;Oui, tout à fait d'accord;"Il y a des insectes ""utiles"" comme les pollinisateurs et d'autres jugés comme ""dérangeant"" mais qui ont tout de même un rôle dans la chaîne alimentaire d'autres espèces animales par exemple.";35;Féminin;1;France;France;5;Master (bac+5);En activité;Centre;Non;Non;Oui;Non;
3;477;8/25/2022 14:08:59;Diminue beaucoup;Oui, tout à fait d'accord;Conserver équilibre et richesse entre systèmes présents sur la planete, notamment pour notre biene etre en tant qu'humains.;Oui, tout à fait d'accord;Équilibre de la chaîne alimentaire, pollinisation ;42;Féminin;2;France;France;6;Licence (bac+3);En activité;Plutôt de gauche;Non;Non;Oui;Non;Lpo
3;478;8/25/2022 14:09:38;Diminue beaucoup;Oui, tout à fait d'accord;"
À mon sens, la nature a sa propre technologie et chaque espèce joue un rôle primordial pour reguler celle-ci. 
Preserver cette biodiversité est essentiel pour éviter un dérèglement de cette technologie si complexe.
De plus, au delà de nous apporter de magnifiques spectacles (des paysages, des couchers de soleil, voir un cerf et son faon,un oiseau se poser sur son épaule... ), cette technologie nous permet à nous, les humains,de nous adapter et de vivre sur cette planète.
Je pense que si la biodiversité venait à disparaitre, l'espèce humaine disparaîtra avec elle ";Oui, tout à fait d'accord;"Car tous les insectes ont leur propre rôles :certains retournent la terre, décomposent les déchets et apportent la matière organique à celle ci et aux plantes. 
D'autres sont pollinisateurs, processus indispensable pour le bon équilibre de la biodiversité. ";25;Féminin;1;France ;France ;6;Bac;En activité;Ne se prononce pas;Non;Pas encore... ;Oui;Oui;
3;479;8/25/2022 14:16:39;Diminue beaucoup;Oui, tout à fait d'accord;L'activité humaine actuelle, provoque la disparition de trop nombreux écosystèmes;Oui, tout à fait d'accord;Certaines espèces subissent un déclin Massif, lié aux insecticides, à l'agriculture intensive.. ;48;Féminin;3;France;France;6;Master (bac+5);En activité;Ne se prononce pas;Non;Oui, mais pas entomologiste;Oui;Oui;LPO
3;480;8/25/2022 14:19:07;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;Ils font partis du vivant, de la biodiversités au même titre que les animaux ou les hommes. De plus ils sont essentiels aux écosystèmes.  ;33;Féminin;2;France;France;5;Licence (bac+3);En activité;Complètement à gauche;Non;Non;Oui;Non;
3;481;8/25/2022 14:22:52;Diminue beaucoup;Oui, tout à fait d'accord;Pour garder un écosystème équilibré. Pour la beauté de la diversité, aussi;Oui, tout à fait d'accord;Ils participent à l'équilibre de la chaîne alimentaire mais aussi à la pollinisation;36;Féminin;1;France;France;4;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;482;8/25/2022 14:25:16;Diminue beaucoup;Oui, tout à fait d'accord;Urbanisation galopante, déforestation, disparition des espaces naturelles, la chasse.;Oui, tout à fait d'accord;L'été on n'a pratiquement plus de insectes à venir s' écraser sur les pare-brises des voitures ;64;Masculin;3;france;Francesca ;7;Licence (bac+3);Retraité;Ne se prononce pas;Non;Non;Oui;Non;
3;483;8/25/2022 14:28:19;Diminue beaucoup;Oui, tout à fait d'accord;Toutes espèces a une raison d'être. Qu'une espèce disparaisse et c'est l'écosystème qui se trouve déséquilibré. Qu'un prédateur ne trouve plus ses besoins alimentaires dans la nature et il doit se tourner vers d'autres moyens de survie qui ne sont pas souhaitables et peuvent être dommageable ( effets invasifs, attaques de troupeaux, arrivée d'espèce inattendue faisant les poubelles de ville ....)  ;Oui, d'accord;Ils sont les vecteurs de pollinisation indispensable pour féconder les fleurs qui ne se reproduisent que de cette manière. ( transport du pollen d'une fleur à l'autre);51;Féminin;5;France;France;6;Bac;licenciée - invalidité;Ne se prononce pas;Non;photographe amateur sujet nature et biodiversité ;Oui;Non;A.R.B.R.E.S ( arbres remarquables ) 
3;484;8/25/2022 14:29:58;Diminue un peu;Oui, tout à fait d'accord;Pas de vie sans biodiversité;Oui, tout à fait d'accord;La base de la chaine alimentaire, vie des sols, pollinisation ;50;Masculin;2;france;france;7;Licence (bac+3);En activité;Plutôt de gauche;Oui, directement;Oui, mais pas entomologiste;Oui;Oui;LPO, Greenpeace, Kalaweit, Ecologistes de l'Euzière, Sea Shepard
3;485;8/25/2022 14:31:26;Diminue beaucoup;Oui, tout à fait d'accord;Beaucoup d'alertes dans le monde entier depuis ces dernières années ;Oui, tout à fait d'accord;La polenisation, nourrir les oiseaux ;38;Féminin;1;France ;France ;6;Licence (bac+3);Invalidité ;Complètement à gauche;Non;Non pas encore mais j'espère ;Oui;Ne se prononce pas;
3;486;8/25/2022 14:33:27;Diminue beaucoup;Oui, tout à fait d'accord;;Oui, tout à fait d'accord;Car la plupart d'entre eux sont indispensables à l'équilibre de la biodiversité;14;Masculin;2;France;France ;6;;Etudiant;Ne se prononce pas;Non;Je fais de la photographie animalière, principalement d'oiseaux et depuis peu de la macrophotographie de la petite faune ;Oui;Oui;Je ne suis pas sûr que ça en fasse partie mais j'utilise régulièrement l'application INaturalist
3;487;8/25/2022 14:34:48;Diminue beaucoup;Oui, tout à fait d'accord;La nature offre tout ce dont chaque espèce a besoin pour vivre sainement. ;Oui, tout à fait d'accord;Ils sont indispensables à la reproduction des plantes et nécessaires pour certains animaux.;58;Féminin;5;France;France;7;Licence (bac+3);En activité;Ne se prononce pas;Non;Oui, mais pas entomologiste;Non;Non;LPO
3;488;8/25/2022 14:35:28;Diminue beaucoup;Oui, tout à fait d'accord;Sans biodiversité, pas d’equilibre de l’ecosysteme;Oui, tout à fait d'accord;;25;Féminin;2;France;France;5;Master (bac+5);En activité;Plutôt de gauche;Non;Non;Oui;Non;
3;489;8/25/2022 14:36:17;Diminue beaucoup;Oui, tout à fait d'accord;C’est juste une évidence !;Oui, tout à fait d'accord;Ils sont indispensables au bon fonctionnement de la biodiversité ;62;Féminin;3;France;France;7;Bac;Retraité;Complètement à gauche;Non;Non;Oui;Non;
3;490;8/25/2022 14:38:18;Diminue beaucoup;Oui, tout à fait d'accord;Biodiversité indispensable à la survie de la planète ;Oui, tout à fait d'accord;Très agressés par les activités humaines ;68;Féminin;5;France ;France ;6;Master (bac+5);Retraité;Centre;Non;Oui, mais pas entomologiste;Oui;Oui;LPO 
3;491;8/25/2022 14:42:34;Diminue un peu;Oui, tout à fait d'accord;Je trouve ça important;Oui, tout à fait d'accord;Ils sont très utiles, même si on ne le sait pas;16;Féminin;2;France ;France ;5;Brevet;Etudiant;Plutôt de gauche;Non;Non;Ne se prononce pas;Ne se prononce pas;
3;492;8/25/2022 14:50:11;Diminue beaucoup;Oui, tout à fait d'accord;Pour chaque espèce qui disparaît, c'est l'équilibre de tout un écosystème qui est menacé, il faut donc protéger la biodiversité. ;Oui, tout à fait d'accord;Les insectes font partie des différents écosystèmes, s'ils disparaissent, l'équilibre de l'écosystème correspondant est menacé. ;19;Féminin;1;France ;France ;6;Bac;Etudiant;Centre;Oui, directement;Non;Oui;Oui;
