id;Q2;Q3;;;;;;;;;;;;;;
id_final;Pensez-vous que la biodiversité ait besoin d’être protégée ?;Pour quelles raisons pensez-vous cela ?;Q3_SERVICES_RESOURCES;Q3_INTERCONNECTED;Q3_HUMAN_PROTECTION;Q3_SPECIES_PROTECTION;Q3_THREATENED;Q3_RIGHT_TO_EXIST;Q3_HUMAN_RESPONSIBILITY;Q3_LIFE_PROTECTION;Q3_ECOSYSTEM_PROTECTION;Q3_BEAUTY;Q3_FUTURE_GENERATIONS;Q3_SADNESS;Q3_RESILIENCE;Q3_SPECIES_NOT_TO_PROTECT
767;Oui, tout à fait d'accord;C'est la base de la vie des hommes;0;0;1;0;0;0;0;0;0;0;0;0;0;0
768;Oui, tout à fait d'accord;Préserver l’équilibre de notre environnement ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
769;Oui, tout à fait d'accord;Car on voit la baisse de biodiversité tout autour de nous : moins d'insectes, moins d'oiseaux, des champs qui deviennent des parkings,etc. ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
770;Oui, tout à fait d'accord;Pour faire bref, il en dépend aussi de notre survie sur tous les plans;0;0;1;0;0;0;0;0;0;0;0;0;0;0
771;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
772;Oui, tout à fait d'accord;Préservation des espèces. Chacune d’elle est Essentielle sur le cycle de la vie. Également pour que les générations futures puissent connaître chaque espèce ;0;1;0;1;0;0;0;0;0;1;1;0;0;0
773;Oui, tout à fait d'accord;"protection de tous les vivants , çà permet de sauver homo sapiens, l'un des vivants.
";0;0;1;0;0;0;0;1;0;0;0;0;0;0
774;Oui, tout à fait d'accord;Préservation de la biodiversité ;0;0;0;0;0;0;0;0;1;0;0;0;0;0
775;Oui, tout à fait d'accord;Protégeons la nature;0;0;0;0;0;0;0;1;0;0;0;0;0;0
776;Oui, d'accord;Maintient des différentes espèces ;0;0;0;1;0;0;0;0;0;0;0;0;0;0
777;Oui, tout à fait d'accord;Beauté de la nature. Une encyclopédie infinie, gratuite et accessible à tous. Maintien des continuités écologiques. Compréhension du changement climatique et aide à sa diminution. Éviter/limiter les catastrophes naturelles (sécheresses, inondations...). Services écosystémiques, etc.;1;1;0;0;0;0;0;0;0;1;0;0;0;0
778;Oui, tout à fait d'accord;Tout les êtres vivants devraient avoir leur place sur Terre. Nous devons apprendre à partager.;0;0;0;0;0;1;0;0;0;1;0;0;0;0
779;Oui, tout à fait d'accord;Nous faisons partie de cette biodiversité ;0;1;1;0;0;0;0;0;0;0;0;0;0;0
780;Oui, tout à fait d'accord;Le nombre d'espèces est en déclin, il n'y a aucune volonté politique forte d'enrayer ce déclin;0;0;0;0;1;0;1;0;0;0;0;0;0;0
781;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
782;Oui, d'accord;On la degrade donc on doit l’aider;0;0;0;0;1;0;1;0;0;0;0;0;0;0
783;Oui, tout à fait d'accord;L'équilibre des écosystèmes ;0;1;0;0;0;0;0;0;1;0;0;0;0;0
784;Oui, tout à fait d'accord;Changement des paysages avec espèces invasives, moins d'espèces visibles;0;0;0;0;1;0;0;0;0;0;0;0;0;1
785;Oui, tout à fait d'accord;Il s'agit de l'avenir de la terre et de nos enfants ;0;0;0;0;0;0;0;1;0;0;1;0;0;0
786;Oui, tout à fait d'accord;Il en va de l'équilibre du Vivant;0;1;0;0;0;0;0;1;0;0;0;0;0;0
787;Oui, tout à fait d'accord;Pour préserver les espèces et notre équilibre, notre santé...;0;1;1;1;0;0;0;0;0;0;0;0;0;0
788;Oui, tout à fait d'accord;La responsabilité de l'humain est trop forte. Il doit apprendre à reprendre sa place dans le cycle naturel au lieu de se prendre pour ce qu'il n'est pas. ;0;0;0;0;1;1;1;0;0;0;0;0;0;0
789;Oui, tout à fait d'accord;Pour la survie de la planète et des espèces ;0;0;0;1;0;0;0;1;0;0;0;0;0;0
790;Oui, tout à fait d'accord;C'est en notre devoir de protéger la biodiversité, étant donné que si elle disparaît, nous disparaîtront avec elle. Donc pour le bien de tous, il nous faut protéger la nature et l'environnement tout autant que les espaces végétales et animales. ;0;1;1;0;0;0;1;0;0;0;0;0;0;0
791;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
792;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
793;Oui, tout à fait d'accord;Création d'environnement protégé, gestion de la chasse, apprendre dès l'école aux enfants à respecter la biodiversité en danger. Habitant actuellement en milieu rural après 30 ans en milieu urbain, nous voyons la différence ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
794;Oui, tout à fait d'accord;La biodiversité est l'âme de la planète, c'est tellement magnifique, je ne vais pas dire que le problème c'est que sans la biodiversité l'être humain va disparaître, je ne me préoccupe pas de l'espèce humaine, ce qui m'attriste ça la disparition de chaque animal, insecte, fleur... tout est tellement bien fait, beau et équilibré et on est en train de tout détruire...;0;0;0;0;1;0;1;1;0;1;0;1;0;0
795;Oui, d'accord;Je ne sais pas vraiment, une intuition? ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
796;Oui, tout à fait d'accord;Importance pour les nombreux services écologiques rendus et pour préserver la nature ;1;0;0;0;0;0;0;1;0;0;0;0;0;0
797;Oui, tout à fait d'accord;Sans bio diversité pas de vie tout court !;0;0;0;0;0;0;0;1;0;0;0;0;0;0
798;Oui, tout à fait d'accord;Pour une raison d'équilibre et de durabilité. Chaque brique même minime contribue à la stabilité de l'édifice.;0;1;0;0;0;0;0;0;0;0;0;0;1;0
799;Oui, tout à fait d'accord;Pour notre survie ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
800;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
801;Oui, tout à fait d'accord;Je pense cela par rapport aux espèces qui disparaissent ou dont amenées à disparaître à cause de la destruction de leur milieu, à la destruction de certaines forêts, notamment en Amazonie, en Asie,mais aussi en milieu marin. ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
802;Oui, tout à fait d'accord;Pour l'équilibre de la nature ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
803;Oui, tout à fait d'accord;La biodiversité est essentielle pour l'équilibre planétaire ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
804;Oui, tout à fait d'accord;Chaques espèces (animales, végétales)  à sa place et son rôle sur la terre ;0;1;0;0;0;1;0;0;0;1;0;0;0;0
805;Oui, tout à fait d'accord;Pollution et mutiples raisons qui réduitsent la biodiversite ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
806;Oui, d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
807;Oui, tout à fait d'accord;Je le constate sur le terrain;0;0;0;0;1;0;0;0;0;0;0;0;0;0
808;Oui, tout à fait d'accord;Parce qu’on fait n’importe quoi avec la planète et tous les être vivants en souffre ;0;0;0;0;1;1;1;0;0;0;0;0;0;0
809;Oui, tout à fait d'accord;L'impact de notre façon de vivre et de consommer sur la biodiversité étant si négatif qu'il nécessite de protéger cette dernière. Mais cette protection (nécessaire) sera inutile si la société n'entame pas des changements profonds modifiant ainsi notre impact négatif.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
810;Oui, tout à fait d'accord;Pour que la beauté du monde perdure. Parce que bcp d'espèces ont déjà disparues ou pas loin de l'être ;0;0;0;0;1;0;0;0;0;1;0;0;0;0
811;Oui, tout à fait d'accord;Car toutes les espèces sont utiles les unes pour les autres et également pour l'homme ;0;1;1;0;0;0;0;0;0;0;0;0;0;0
812;Oui, tout à fait d'accord;La protection de la biodiversité est indispensable pour équilibrée l’essentiel de l’écosystème et ceux tant à l’échelle macroscopique qu’à échelle planétaire. Sans équilibre les espèces les plus fragiles, et essentielles, sont vouées à disparaître réduisant donc la multiplicité des agents pour maintenir cet équilibre.;0;1;0;0;0;0;0;1;0;0;0;0;0;0
813;Oui, d'accord;Les activités de l’homme ont souvent un impact néfaste sur les espèces. En revanche les extinctions font parties de l’évolution donc il ne faut pas sauver tout à tout prix. ;0;0;0;0;1;0;1;0;0;0;0;0;0;1
814;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
815;Oui, tout à fait d'accord;Laisser le monde divers et vivant;0;0;0;0;0;0;0;1;0;1;0;0;0;0
816;Oui, tout à fait d'accord;La terre n'appartient pas à l'homme. Si la biodiversité decline trop je crois que les hommes ne pourront pas survivre;0;0;1;0;0;1;1;0;0;0;0;0;0;0
817;Oui, tout à fait d'accord; Pour le respect et la pérennité de l’existant et pour l’avenir des générations futures. ;0;0;0;0;0;1;0;0;0;0;1;0;0;0
818;Oui, tout à fait d'accord;pour sauver notre planète, pour nos enfants et les enfants qui vont grandir au milieu de notre terre;0;0;0;0;0;0;0;1;0;0;1;0;0;0
819;Oui, tout à fait d'accord;Il faut préserver la beauté et la richesse de cette planète et chaque espèce est interpedentante avec les autres.;0;1;0;0;0;0;0;0;0;1;0;0;0;0
820;Oui, tout à fait d'accord;Car son équilibre est fragile et remis en cause par l'Homme.;0;1;0;0;0;0;1;0;0;0;0;0;0;0
821;Oui, tout à fait d'accord;Parce que dans mon jardin je ne met rien et j'ai la chance de voir toute une partie de ce petit monde !;0;0;0;0;0;0;0;0;0;1;0;0;0;0
822;Oui, tout à fait d'accord;Afin d'éviter l'extinction des espèces ;0;0;0;1;1;0;0;0;0;0;0;0;0;0
823;Oui, tout à fait d'accord;Elle contribue à notre écosystème, sans elle la Terre est vide de vie.;0;0;0;0;0;0;0;1;0;0;0;0;0;0
824;Oui, tout à fait d'accord;Pour que nous puissions continuer à vivre sur cette terre;0;0;1;0;0;0;0;0;0;0;0;0;0;0
825;Oui, tout à fait d'accord;pêche intensive, pesticide, pollution touristique, rejets industriels,...;0;0;0;0;0;0;1;0;0;0;0;0;0;0
826;Oui, tout à fait d'accord;La pression humaine est toujours plus forte, la nature perd du terrain et si on perd trop d'espèces l'homme va avoir des problèmes. Et puis seulement il ne faut pas tout tuer, ce n'est pas notre planète...;0;0;1;0;1;1;1;0;0;1;0;0;0;0
827;Oui, tout à fait d'accord;Richesse de la diversité, source de savoirs à découvrir, en plus de la beauté et de la nécessité ;1;0;0;0;0;0;0;0;0;1;0;0;0;0
828;Oui, tout à fait d'accord;Maintenir un équilibre global pour continuer à vivre sur Terre;0;1;1;0;0;0;0;0;0;0;0;0;0;0
829;Oui, tout à fait d'accord;Nous devons protéger les espèces ! Les humains leur ont fait trop de mal !;0;0;0;1;1;1;1;0;0;0;0;0;0;0
830;Oui, tout à fait d'accord;Parce plusieurs espèces animales vont s'éteindre sinon;0;0;0;1;1;0;0;0;0;0;0;0;0;0
831;Oui, d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
832;Oui, tout à fait d'accord;Nous sommes tous reliés, sans les petits les grands disparaîtront aussi, c'est le principe de l'unité et de la chaîne alimentaire...;0;1;0;0;0;0;0;1;0;0;0;0;0;0
833;Oui, tout à fait d'accord;Pour maintenir le bon fonctionnement des écosystèmes dans lesquels nous vivons. Mais aussi parce que la biodiversité c'est cool ! Super intéressant à observer et analyser.;0;0;1;0;0;0;0;0;1;1;0;0;0;0
834;Oui, tout à fait d'accord;elle chute créant déséquilibre ds les chaînes alimentaires;0;1;0;0;1;0;0;0;0;0;0;0;0;0
835;Oui, tout à fait d'accord;Nous en dependons;0;1;1;0;0;0;0;0;0;0;0;0;0;0
836;Oui, tout à fait d'accord;Le réchauffement climatique, la perte d'habitat,...presque toutes les espèces animales ou végétales sont en danger;0;0;0;0;1;0;1;0;0;0;0;0;0;0
837;Oui, tout à fait d'accord;Le système a besoin de biodiversité pour s'equilibrer;0;1;0;0;0;0;0;0;1;0;0;0;0;0
838;Oui, tout à fait d'accord;Tout repose sur elle;0;0;0;0;0;0;0;1;0;0;0;0;0;0
839;Oui, tout à fait d'accord;les espèces d'oiseaux sont en déclin en particulier ce que l'on voit nettement à notre petite échelle ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
840;Oui, tout à fait d'accord;Sans biodiversité, l'humain n'est plus. La biodiversité est le gage de l'adaptation des espèces au changement climatique.;0;0;1;0;0;0;0;0;0;0;0;0;1;0
841;Oui, tout à fait d'accord;Il n'y a qu'à voir le nombre d'espèces qui disparaissent à cause des modifications apportées à leurs milieux (ex: les papillons qui voient leurs plantes hôtes de plus en plus rares). Certaines espèces autrefois abondantes deviennent de plus en plus rares à observer.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
842;Oui, tout à fait d'accord;Car c'est l'action del'homme qui accèlère ce déclin, donc  on se doit de la protéger;0;0;0;0;1;0;1;0;0;0;0;0;0;0
843;Oui, tout à fait d'accord;je le vois tous les jours dans mon petit jardin, moins d'oiseaux moins d'insectes;0;0;0;0;1;0;0;0;0;0;0;0;0;0
844;Oui, tout à fait d'accord;Utilité de la flore et de la faune ds le cycle de vie de la terre ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
845;Oui, tout à fait d'accord;Car les facteurs qui régissent la diminution de la biodiversité sont, en grande majorité, directement ou indirectement d'origine anthropique. De fait, il est de notre devoir de protéger ce qui peut encore l'être.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
846;Oui, tout à fait d'accord;Nous sommes un élément du tout : sans biodiversité plus de vie;0;0;1;0;0;0;0;1;0;0;0;0;0;0
847;Oui, tout à fait d'accord;Les pratiques humaines perturbent la biodiversité ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
848;Oui, tout à fait d'accord;Préservation de la diversité;0;0;0;0;0;0;0;0;0;1;0;0;0;0
849;Oui, tout à fait d'accord;Notre survie en dépend (entre autres);0;0;1;0;0;0;0;0;0;0;0;0;0;0
850;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
851;Oui, tout à fait d'accord;Pour garder un équilibre naturel entre faune et flore , et pour la beauté de notre planète.;0;1;0;0;0;0;0;0;0;1;0;0;0;0
852;Oui, tout à fait d'accord;sans biodiversité, pas d'activité humaines ni de survie à long terme;0;0;1;0;0;0;0;0;0;0;0;0;0;0
853;Oui, tout à fait d'accord;L'argent est au centre de notre modèle sociétal, et la biodiversité ne rapporte pas d'argent pour le moment, donc les financiers ne s'en préoccupent pas.;0;0;0;0;0;0;1;0;0;0;0;0;0;0
854;Oui, tout à fait d'accord;Au vu de l'urgence, il faut protéger dans l'immédiat. Le déséquilibre est montré chaque jour;0;1;0;0;1;0;0;0;0;0;0;0;0;0
855;Oui, tout à fait d'accord;Le recul est visible, les espèces que je voyais étant plus petit se font à l’heure actuelle beaucoup plus rare (urbanisation, construction) ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
856;Oui, tout à fait d'accord;Parce qu'elle est essentielle à l'équilibre de notre planète.;0;1;0;0;0;0;0;1;0;0;0;0;0;0
857;Oui, tout à fait d'accord;Car la plus grande cause de disparition des espèces est loin d'être naturel mais bien du à l'impact de l'homme ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
858;Oui, tout à fait d'accord;Mai tien de la biodiverdité = équilibre des espèces ;0;1;0;1;0;0;0;0;0;0;0;0;0;0
859;Oui, tout à fait d'accord;Parce que protéger la diversité est nécessaire pour protéger l’humanité !;0;0;1;0;0;0;0;0;0;0;0;0;0;0
860;Oui, tout à fait d'accord;Les actions humaines ont eu pour conséquence l'extinction de nombreuses espèces animales, ainsi que de la disparition de plus de 60% des populations. Il est donc nécessaire de mener des actions de préservation et de protection.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
861;Oui, d'accord;Si on ne fait rien pour protéger la biodiversité toutes les espèces vont finir par disparaître étant donné que l'équilibre naturel sera de plus en plus instable. Je trouve ça triste et injuste.;0;1;0;1;1;1;1;0;0;0;0;1;0;0
862;Oui, tout à fait d'accord;Nous en faisons partie de la biodiversité, et à nous seul, nous arrivons à faire basculer toute la chaîne alimentaire et à provoquer le déclin des espèces. Si nous voulons vivre, il faut que nous comprenons qu'il faut préserver notre environnement, qui comprend la faune et la flore. D'autant plus que si nous revenons à des méthodes plus respectueuses de la nature, cela en sera d'autant plus bénéfique pour nous aussi ! J'aime la nature de tout mon coeur, elle nous offre de la beauté et de l'émerveillement à chaque instant, c'est pour cela qu'il faut aussi la protéger ! ;0;1;1;0;1;0;1;0;0;1;0;1;0;0
863;Oui, tout à fait d'accord;Parce que la biodiversité, c’est la vie. ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
864;Oui, tout à fait d'accord;"Les écosystèmes ne sont plus complets ou à l’équilibre (disparition de maillon clef de la chaîne trophique). A cela, vient s’ajouter une pression anthropique énorme (pollutions diverses, compétitions etc). Je pense donc que la biodiversité chute drastiquement et tend à chuter de plus en plus, la disparition d’espèces engendrant un effet boule de neige sur les autres. 
Il est essentiel de soutenir la biodiversité par des mesures protectrices car le temps est trop pour permettre aux espèces de s’adapter via le mécanisme de l’évolution.";0;1;0;1;1;0;1;0;0;0;0;0;0;0
865;Oui, tout à fait d'accord;Tout est lié dans la nature. Tout être vivant a une utilité et fonction pour un autre. Une disparition d'espèce en menace d'autres;0;1;0;1;0;0;0;0;0;0;0;0;0;0
866;Oui, tout à fait d'accord;Car pas respectée ;0;0;0;0;0;1;1;0;0;0;0;0;0;0
867;Oui, tout à fait d'accord;Car l’homme est invité dans la nature. ;0;0;0;0;0;1;0;0;0;0;0;0;0;0
868;Oui, tout à fait d'accord;La disparition des espèces ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
869;Oui, tout à fait d'accord;parce que nous sommes la raison de son effondrement;0;0;0;0;1;0;1;0;0;0;0;0;0;0
870;Oui, tout à fait d'accord;Nous sommes en train de détruire notre planète ce qui impacte son écosystème et met en danger la faune et la flore ;0;1;0;1;1;0;1;0;0;0;0;0;0;0
871;Oui, d'accord;Je crois que  la diversité des espèces est un facteur d'équilibre pour la planète et ses habitants ( Alimentation, santé...);1;1;0;0;0;0;0;0;0;0;0;0;0;0
872;Oui, tout à fait d'accord;Disparition d'espèces, changement climatique bouleversant les écosystèmes ;0;0;0;0;1;0;0;0;1;0;0;0;0;0
873;Oui, tout à fait d'accord;Parce que chaque être vivant en depend;0;1;0;0;0;0;0;1;0;0;0;0;0;0
874;Oui, tout à fait d'accord;Toute forme de vie est unique et précieuse, chacune doit pouvoir avoir sa place.;0;0;0;0;0;1;0;0;0;1;0;0;0;0
875;Oui, tout à fait d'accord;Les données scientifiques et la simple observation de la nature environnante ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
876;Oui, tout à fait d'accord;l4HOMME UTILISE ES RESSOURCES DE LA TERRE EN ËNSANT QU4ELLES SERONT ETERNELLES;0;0;0;0;0;0;1;0;0;0;0;0;0;0
877;Oui, tout à fait d'accord;C’est la vie…;0;0;0;0;0;0;0;1;0;0;0;0;0;0
878;Oui, tout à fait d'accord;L’humain est en train de tout détruire mais il est temps d’arrêter le massacre ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
879;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
880;Oui, tout à fait d'accord;C'est nécessaire pour éviter notre propre déclin ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
881;Oui, tout à fait d'accord;C'est notre patrimoine, notre richesse ;0;0;0;0;0;0;0;0;0;1;0;0;0;0
882;Oui, tout à fait d'accord;Car tout le vivant est lié et pour la survie de l'équilibre général, chaque espèce doit pouvoir évoluer sans être mise en danger;0;1;0;0;0;0;0;0;1;0;0;0;0;0
883;Oui, tout à fait d'accord;Pour avoir une chaine alimentaire complète et améliorer lenvironnement;0;1;0;0;0;0;0;0;1;0;0;0;0;0
884;Oui, tout à fait d'accord;Parce que la biodiversité est synonyme de robustesse;0;0;0;0;0;0;0;0;0;0;0;0;1;0
885;Oui, tout à fait d'accord;Trop de territoires sauvages disparaissent. Trop de chimie n’aide pas non plus. Trop d’espaces naturels morcelés et non connectés.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
886;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
887;Oui, tout à fait d'accord;Respecter l’équilibre de la vie sur la planète terre en raison de l’inter action et de l’interdépendance des espèces les unes avec les autres. ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
888;Oui, tout à fait d'accord;Sans biodiversité, la TERRE est amené à disparaître;0;0;0;0;0;0;0;1;0;0;0;0;0;0
889;Oui, tout à fait d'accord;Car notre survie en dépend ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
890;Oui, tout à fait d'accord;C’est notre avenir ! Et il faut préserver tout ce sur quoi l’humain a un impact ;0;0;1;0;0;0;1;0;0;0;1;0;0;0
891;Oui, tout à fait d'accord;Parce que tout être vivant joue un rôle important dans l'écosystème terrestre. Maintenir le plus grand nombre d'espèces permet de maintenir un équilibre notamment au niveau des maillons de la chaîne alimentaire. Cela permet aussi de maintenir la flore spécifique à certaines espèces (pollinisation et propagation des graines).;0;1;0;0;0;0;0;0;0;0;0;0;0;0
892;Oui, tout à fait d'accord;J’aime la diversité et la beauté de la nature m’apaise;0;0;0;0;0;0;0;0;0;1;0;1;0;0
893;Oui, tout à fait d'accord;Pour conserver l'équilibre naturel de la vie sur Terre ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
894;Oui, tout à fait d'accord;Déclin rapide et risque pour l'humanité ;0;0;1;0;1;0;0;0;0;0;0;0;0;0
895;Oui, tout à fait d'accord;Disparition des espèces;0;0;0;0;1;0;0;0;0;0;0;0;0;0
896;Oui, tout à fait d'accord;Pour maintenir aux générations futurs, le confort actuel.;0;0;0;0;0;0;0;0;0;0;1;0;0;0
897;Oui, tout à fait d'accord;Biodiversité = vie sur terre.;0;0;0;0;0;0;0;1;0;0;0;0;0;0
898;Oui, tout à fait d'accord;C'est la vie dans le paysage, qui n’apparaît pas sur les photos. Ce sont des moments d'observations, des interrogations qui en découlent. C'est l'acceptation de son existence, parmi celles des autres (faune et flore);0;0;0;0;0;1;0;0;0;1;0;0;0;0
899;Oui, tout à fait d'accord;Il s'agit là d'une question de SURVIE;0;0;1;0;0;0;0;0;0;0;0;0;0;0
900;Oui, tout à fait d'accord;Parce que la biodiversité est essentiel à l'écosystème,  elle-même essentielle à la préservation du vivant ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
901;Oui, tout à fait d'accord;La constante degradation de la biodiversité nuit a toutes les espèces, et a l'homme y compris, il faut donc en prendre conscience et y mettre un terme;0;0;1;1;1;0;1;0;0;0;0;0;0;0
902;Oui, tout à fait d'accord;Limpact de nos modes de vie sur la nature;0;0;0;0;1;0;1;0;0;0;0;0;0;0
903;Oui, d'accord;Chaque espèce est importante pour l'équilibre de la vie.;0;1;0;0;0;0;0;1;0;0;0;0;0;0
904;Oui, tout à fait d'accord;L'activité humaine laisse peu de place à la biodiversité. Si on ne la protège pas, elle sera complètement détruite par nos activités (réchauffement climatique, construction, pollution... ) ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
905;Oui, tout à fait d'accord;Oui car sans elle que deviendront nous ? ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
906;Oui, tout à fait d'accord;Parce que nous sommes dépendant directement du bon maintien de ses écosystèmes et parce que nous n’avons aucune raison de survivre et pas les autres espèces. ;0;1;1;0;0;1;0;0;0;0;0;0;0;0
907;Oui, tout à fait d'accord;Parce que l’on prend soin uniquement de ce qui rapporte ;0;0;0;0;0;0;1;0;0;0;0;0;0;0
908;Oui, tout à fait d'accord;Déclin confirmé ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
909;Oui, tout à fait d'accord;pour maintenir la variétés des espèces sur terre , l'interconnection inter espèces, et l'ensemble des chaînes alimentaires nécessaires au vivant ;0;1;0;0;0;0;0;1;0;0;0;0;0;0
910;Oui, tout à fait d'accord;C est essentiel c est la vie;0;0;0;0;0;0;0;1;0;0;0;0;0;0
911;Oui, tout à fait d'accord;parce que la nature sans l'intervention de l'homme: ce n'est que de la biodiversité!;0;0;0;0;0;0;1;0;0;0;0;0;0;0
912;Oui, d'accord;La biodiversité permet le maintien d'un équilibre. Cet équilibre permet notamment de prévenir des maladies (zoonose ou autre) ou d'être plus résilient face aux événements peu courants (notamment climatiques). Le problème qui reste c'est d'identifier quelles espèces animales, végétales, bactériennes ou autre doivent être protéger. Je prends l'exemple du panda, espèce qu'on a absolument voulu sauver alors que de nombreuses espèces d'insectes doivent être sauvées et sont bien plus utiles pour la biodiversité. Mais les insectes c'est moins mignon ...;0;1;0;0;0;0;0;0;0;0;0;0;1;1
913;Oui, tout à fait d'accord;La biodiversité participe à l'équilibre et la résistance de la vie sur terre;0;1;0;0;0;0;0;1;0;0;0;0;1;0
914;Oui, tout à fait d'accord;Car elle le mérite! Et puis je pense qu’une biodiversité en bonne santé constituerait un meilleur cadre de vie pour tous. ;0;0;0;0;0;1;0;0;0;1;0;0;0;0
915;Oui, tout à fait d'accord;disparition d'espèces;0;0;0;0;1;0;0;0;0;0;0;0;0;0
916;Oui, tout à fait d'accord;"La biodiversité est mise sous cloche. Elle est donc confisqué. Lors d'agrandissement de villes rurales ou de métropole, la biodiversite n est pas prise en compte. Elle doit être présente autour de nous.
";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
917;Oui, tout à fait d'accord;Naturaliste amateur, je constate la raréfaction de certains taxons et la sécheresse n'explique pas tout. ( Lépidoptères, orthoptères...);0;0;0;0;1;0;0;0;0;0;0;0;0;0
918;Oui, tout à fait d'accord;Car cela met l'humanité en péril ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
919;Oui, tout à fait d'accord;Déclin rapide des espèces notamment du aux activités humaines + augmentation du nombre d'espèces en voie de disparition ;0;0;0;0;1;0;1;0;0;0;0;0;0;0
920;Oui, tout à fait d'accord;La diminution de la biodiversité s'explique en grande partie par l'activité humaine.;0;0;0;0;1;0;1;0;0;0;0;0;0;0
921;Oui, tout à fait d'accord;C est une réalité actée  par les scientifiques ;0;0;0;0;1;0;0;0;0;0;0;0;0;0
922;Oui, tout à fait d'accord;Pour la santé humaine et sa qualité de vie ;0;0;1;0;0;0;0;0;0;0;0;0;0;0
923;Oui, tout à fait d'accord;Détruire la planète sur laquelle nous vivons,  est stupide;0;0;1;0;0;0;0;1;0;0;0;0;0;0
924;Oui, tout à fait d'accord;Je remarque que je croise moins d'espèces;0;0;0;0;1;0;0;0;0;0;0;0;0;0
925;Oui, tout à fait d'accord;Pour la survie de l'espèce humaine;0;0;1;0;0;0;0;0;0;0;0;0;0;0
926;Oui, d'accord;C'est un des éléments de fonctionnement des écosystèmes ;0;0;0;0;0;0;0;0;1;0;0;0;0;0
927;Oui, tout à fait d'accord;Peu de personnes sont conscientes que chaque espèce à une importance et que la disparition des unes après les autres met l'équilibre de notre planète en danger;0;1;0;0;1;0;0;1;0;0;0;0;0;0
928;Oui, d'accord;Conserver les espèces le nécessitant sans s’infliger la conservation d’espèces qui ne résisteront plus à nos climats d’aujourd’hui  ;0;0;0;1;1;0;0;0;0;0;0;0;0;1
929;Oui, tout à fait d'accord;Pour des raisons tenant à sa valeur intrinsèque, relationnelle et instrumentale;1;0;0;0;0;1;0;0;0;0;0;0;0;0
930;Oui, tout à fait d'accord;;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
931;Oui, tout à fait d'accord;Pour préserver la vie sur terre ;0;0;0;0;0;0;0;1;0;0;0;0;0;0
