id_final;Q17;Q18;;;;;;;;;;;;;;;;
id_final;Pensez-vous que les insectes aient besoin d’être protégés ?;Pour quelles raisons pensez-vous cela ?;Q18_SERVICES_RESOURCES;Q18_INTERCONNECTED;Q18_HUMAN_PROTECTION;Q18_SPECIES_PROTECTION;Q18_SPECIES_NOT_TO_PROTECT;Q18_UNPLEASANT;Q18_THREATENED;Q18_BEES;Q18_RIGHT_TO_EXIST;Q18_HUMAN_RESPONSIBILITY;Q18_LIFE_PROTECTION;Q18_ECOSYSTEM_PROTECTION;Q18_BEAUTY;Q18_INDICATOR;Q18_BIG_PART_BIODIVERSITY;Q18_SADNESS
768;Oui, tout à fait d'accord;Leur rôle est mal connu;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
769;Oui, tout à fait d'accord;Car ils sont indispensables à la vie sur Terre (dont la nôtre). Quand on a un potager, ou un compost, on le voit tous les jours ;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
770;Oui, tout à fait d'accord;Ils sont absolument INDISPENSABLES dans tous les process. Sans insectes, plus de vie ;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
771;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
772;Oui, tout à fait d'accord;Ils sont en bas de la chaîne alimentaire donc importants. Notamment les abeilles et le miel ;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
773;Oui, tout à fait d'accord;diversité des vivants, de tous les vivants, pollinisation, chaîne trophique ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
774;Oui, tout à fait d'accord;Chaine alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
775;Oui, tout à fait d'accord;Ils aident la terre pour la fertilité ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
776;Oui, tout à fait d'accord;Biodiversité ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
777;Oui, tout à fait d'accord;Rôle dans la pollinisation, réactions rapides aux changements du milieu (de bons cas d'études actuels et futurs), etc.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
778;Oui, tout à fait d'accord;Pollenisation, transformation des déchets organiques, chaîne alimentaire, droit d'avoir sa place comme nous ;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
779;Oui, tout à fait d'accord;Indispensable au bon fonctionnement de toute la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
780;Oui, tout à fait d'accord;Leur biodiversité diminue;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
781;Oui, tout à fait d'accord;il en depend de notre survie;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
782;Oui, tout à fait d'accord;On les oublie car ils sont plus éloignés de nous que le reste des animaux, petits et nombreux. Mais ils sont aussi sensibles aux perturbations et aux activités humaines. ;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
783;Oui, tout à fait d'accord;Ils sont indispensables à l'équilibre des écosystèmes ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
784;Oui, tout à fait d'accord;Baisse de la diversité des insectes, apparition de nlles espèces invasives et opportunistes ( frelon asiatique), méconnaissance de la population;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
785;Oui, tout à fait d'accord;Sans eux, plus de pollinisation donc plus de fruits ou graines;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
786;Oui, tout à fait d'accord;Ils sont pollinisateurs pour certains et servent de premières proies dans la chaîne alimentaire du vivant;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
787;Oui, d'accord;car ils servent de nourriture à d'autres espèces, mangent des parasites, pollinisent...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
788;Oui, tout à fait d'accord;participent à l'ecosystème global ... même si insectes porteurs de maladies (palu, lyme...) ont plutôt le sale rôle;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
789;Oui, d'accord;Les insectes participent à l'aération de la terre, la politisation.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
790;Oui, tout à fait d'accord;Tout comme les animaux, ils ont droit à une protection. Nous tuons certaines espèces d'insectes, or chaque espèce est primordial pour la biodiversité donc nous devons les protéger. ;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
791;Oui, tout à fait d'accord;Vulnérables ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
792;Oui, tout à fait d'accord;Pour continuer à  avoir une biodiversite;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
793;Oui, tout à fait d'accord;Certains se raréfient dans les milieux ruraux et ont disparus des milieux urbains ;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
794;Oui, tout à fait d'accord;Chacun à une utilité sur cette planète, tout doit être préservé, il faut respecter chaque acteur de la planète;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
795;Oui, tout à fait d'accord;une intuition;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
796;Oui, tout à fait d'accord;Ils jouent un rôle primordial dans l'équilibre des écosystèmes (ex écosystème forestier);0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
797;Oui, tout à fait d'accord;Sans pollinisateurs pas de fructification...;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
798;Oui, tout à fait d'accord;Elément quasi invisible des biotopes et pourtant essentiel dans la transformation de la matière organique, la reproduction des végétaux, l'alimentation des vertébrés;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
799;Oui, tout à fait d'accord;J ai peur de la plus part des insectes maintenant j'ai bien conscience qu'ils participent à l'équilibre de nos planète ;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0
800;Oui, tout à fait d'accord;Ils participent à tout notre écosystème de vie:  polinisation, oxygénation des sols, nutrition des sols, décomposition des végétaux morts .....;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
801;Oui, tout à fait d'accord;Sans insectes, pas de vie, rien que l'exemple de l'abeille avec son rôle dans la politisation nous le montre bien ;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
802;Oui, tout à fait d'accord;Sinon il n'y aurait pas de vie sur terre ils participent à la chaine alimentaire ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
803;Oui, tout à fait d'accord;Ils pollinisent les plantes pour notre nourriture et contribuent à la chaîne alimentaire. ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
804;Oui, tout à fait d'accord;Pollinisation des fleurs ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805;Oui, tout à fait d'accord;C est eux qui polenisent. Quk mangent certains ennemis pour protéger un végétal ( ex: la coccinelle sur les moucherons pour protéger 1 arbuste).;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
806;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
807;Oui, tout à fait d'accord;"Ils ont toute leur place dans l'équilibre des écosystèmes (pollinisation, ""recyclage"" des matières organiques";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
808;Oui, tout à fait d'accord;Ils sont en déclins et si ils le sont, pleins d’autres espèces aussi (oiseaux etc..);0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
809;Oui, tout à fait d'accord;La raréfaction des écosystèmes leur étant favorable et surtout l'utilisation de quantité massive d'insecticides dans l'agriculture ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
810;Oui, tout à fait d'accord;Pour l'équilibre de tout ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
811;Oui, tout à fait d'accord;Car ils participent à la formation et l'aération  des sols et à la pollinisation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
812;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
813;Oui, d'accord;Parce qu’on utilise beaucoup de pesticides à des doses pas respectées et n’importe comment. ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
814;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
815;Oui, tout à fait d'accord;Chaîne alimentaire et polenisation;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816;Oui, tout à fait d'accord;Ils participent à la pollinisation, au recyclage de la matière organique dans les sols,participent aux chaînes trophique...;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
817;Oui, tout à fait d'accord;Ils ont un rôle primordial dans la chaîne alimentaire et participent largement à la pollinisation des arbres et plantes, au nettoyage des cadavres et déchets organiques, ce qui évite la propagation de maladies, …;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
818;Oui, tout à fait d'accord;pour écosystème ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
819;Oui, tout à fait d'accord;Ils sont essentiels pour la pollinisation et sont au début de la chaîne alimentaire de nombreux oiseaux et certains mammifères ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
820;Oui, tout à fait d'accord;Car ils subissent la disparition des habitats et les pesticides et du coup disparaissent;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
821;Oui, tout à fait d'accord;Il y en a de moins en moins et tout l'équilibre est remis en question : alimentation des oiseaux et autres , butineurs , insectes sacrophages;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
822;Oui, tout à fait d'accord;L'insecte est après la plante le premier maillon de la chaîne alimentaire.  Il nettoie, régule,  pollonise ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
823;Oui, tout à fait d'accord;Leur espace est de plus en plus réduit, il est pollué, et s'il n'y a plus d'insectes il n'a plus d'ecosysteme;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
824;Oui, tout à fait d'accord;"Rôle de décomposition des ""déchets"", pollinisateurs, dispersion des graines, place dans la chaîne alimentaire (aliments d'autres animaux), aération des sol,..";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
825;Oui, tout à fait d'accord;Son utilité ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
826;Oui, tout à fait d'accord;Ils rendent services aux eco-systèmes, donc à nous, ils butinent, décomposent, régulent, filtrent,... Leur perte ou diminution serait terrible.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
827;Oui, tout à fait d'accord;Place importante dans la chaîne alimentaire et rôle de pollinisation ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
828;Oui, tout à fait d'accord;Ils participent à l'équilibre général de la vie sur Terre;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
829;Oui, tout à fait d'accord;Les insectes sont essentiels et des indicateurs du mal être de notre terre ;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
830;Oui, tout à fait d'accord;Parce qu'ils sont essentiels à la biodiversité. Ils permettent entre autres de poleniser les plantes, ils nourrissent de nombreuses espèces et nettoient leur habitats. Ils sont très importants.;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
831;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
832;Oui, tout à fait d'accord;Sans eux pas de fleurs, pas de fruits, pas de nourriture. Certains sont des alliés du jardinier, certains nous protègent dans nos maisons en mangeant les moustiques, certains participent à la formation du mucus et donc sont des créateurs de vie.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
833;Oui, tout à fait d'accord;Populations d'insectes en nette diminution. Les insectes sont un maillon primordial des écosystèmes terrestres.;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
834;Oui, tout à fait d'accord;chaînes alimentaires cassées sans eux , plus de pollinisation ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
835;Oui, tout à fait d'accord;Pollinisation/alimentation;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
836;Oui, tout à fait d'accord;Ils sont à la base de toute vie sur Terre;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
837;Oui, tout à fait d'accord;ils font par du système et font partie de son equilibre;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
838;Oui, tout à fait d'accord;Ils sont a la base de beaucoup de systèmes ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
839;Oui, d'accord;"les pollinisateurs sont indispensables pour tous ; les insectes sont l'alimentation de base de nombreux insectivores, oiseaux , mammifères ou autres ;  ils nettoient les milieux naturels (bousiers, fourmis , insectes xylophages..) ";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
840;Oui, tout à fait d'accord;Protéger la chaîne alimentaire. Protéger les pollinisateurs. Symbiose entre les plantes et les insectes.;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
841;Oui, tout à fait d'accord;"Ils sont indispensables au bon fonctionnement de nos écosystèmes et sont des maillons important dans le bon fonctionnement d'une chaîne trophique.
Ils servent de nourriture pour bon nombres d'animaux, ils participent à la décomposition/transformation des éléments d'un milieu, de nombreuses espèces végétales se reproduisent grâce à la zoochorie et l'entomogamie";1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
842;Oui, tout à fait d'accord;Nos modes de vie font disparaître ces espèces essentielles à notre vie pourtant (pollinisation par exemple, transport des graines...);1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
843;Oui, tout à fait d'accord;moins d'insectes, moins de plantes, fleurs, oiseaux, tous ceux qui se nourissent des insectes et qui eux mêmes nourissent d'autres animaux, chaines alimentaires en danger;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
844;Oui, tout à fait d'accord;Maillon de la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
845;Oui, tout à fait d'accord;Ils sont parmis les plus vulnérables face à cette 6e extinction. Exemple de cette année, l'une des (si ce n'est La) dernière pop° de Macilunea alcon en Gironde va certainement disparaître car lorsque les papillons ont émergés, les pieds de gentianes (PH) étaient déjà tous cramé. Donc les papillons n'ont pas eu de plantes pour pondre, ni la chenille de nourriture pour se développer :(.;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
846;Oui, tout à fait d'accord;Pollenisateurs ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
847;Oui, tout à fait d'accord;Ils fournissent des services ecosystemiques ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
848;Oui, tout à fait d'accord;pollinisation, nourriture des oiseaux;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
849;Oui, tout à fait d'accord;Rôle primordial dans la pollinisation, décomposition de la matière, chaîne alimentaire (en bref l'équilibre des écosystèmes);1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
850;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
851;Oui, tout à fait d'accord;Ils nourissent des animaux , oiseaux etc;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
852;Oui, tout à fait d'accord;ils font parti du tout, une pièce essentielle dans l'ensemble;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
853;Oui, tout à fait d'accord;Produits phytosanitaires trop extrêmes. Aucune distinction entre les formes de vie. Les insectes sont souvent considéré comme nuisible pour l'agriculture, et l'homme en général. Mauvaise réputation, peur, phobies etc.;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
854;Oui, tout à fait d'accord;Leurs services rendus sont trop importants pour l'homme, sa vie et sa nourriture. On doit les protéger rien que par rapport à ça ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
855;Oui, tout à fait d'accord;Nous dépendons des détritivores mais aussi et surtout de la pollinisation notamment pour l’agriculture, les plantes fruits et légumes. Notre alimentation en générale. ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
856;Oui, tout à fait d'accord;Ils sont essentiels à la chaîne alimentaire de la planète entre la pollinisation et la nourriture pour les autres espèces animales. Sans eux la chaîne alimentaire s'écroule et nos milieux naturels s'effondrent et disparaissent aussi. Il n'y aura plus de vivant.;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
857;Oui, tout à fait d'accord;Pour la pollinisation et ils sont à la base de la chaîne alimentaire;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
858;Oui, tout à fait d'accord;Ils font partie de l'écosystème, de la chaîne alimentaire et participent pour beaucoup à la pollination ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
859;Oui, tout à fait d'accord;Indispensables à la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
860;Oui, tout à fait d'accord;80% de la masse des insectes ont déjà disparu !;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
861;Oui, tout à fait d'accord;Ils sont très important pour l'équilibre de la biodiversité car comme toutes les espèces ils font partie de la chaine alimentaire.;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
862;Oui, tout à fait d'accord;Ils sont la base alimentaire de biens nombreuses espèces, si nous enlevons ce maillon de la chaîne alimentaire, c'est tout le reste qui s'ecroulera... ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
863;Oui, tout à fait d'accord;Part primordiale d la biodiversité est ui est menacee par les pesticides ;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0
864;Oui, tout à fait d'accord;Leurs rôles sont primordiaux dans les écosystèmes ( place dans les chaînes trophiques, place dans la création d’humus via leur rôle saprophyte, place dans la pollinisation, etc);1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
865;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
866;Oui, tout à fait d'accord;Pour la chaîne alimentaire, la pollinisation.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
867;Oui, tout à fait d'accord;"Ils assurent la pollinisation
Ils nourrissent certains oiseaux et certains mammifères 
Ils font partie de notre environnement et doivent être respectés ";1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
868;Oui, tout à fait d'accord;Ils font parti d'une chaîne ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869;Oui, tout à fait d'accord;les raisons de leur extinction sont de cause humaine;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
870;Oui, tout à fait d'accord;Les insectes font partis de notre écosystème et comme tout autre être vivants ont une place importante dans la chaîne ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
871;Oui, tout à fait d'accord;pollinisation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
872;Oui, tout à fait d'accord;"Participe au bon fonctionnement de l'écosystème : pollenisation; début de la chaîne alimentaire pour d'autres espèces; fertilise les sols ";1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
873;Oui, tout à fait d'accord;Beaucoup d'autres espèces en dépendent ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
874;Oui, tout à fait d'accord;Ils sont indispensables à la vie de nombreux végétaux (reproduction) et animaux (alimentation).;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
875;Oui, tout à fait d'accord;Pas d’insectes = pas de vie, pas de pollinisation. Ils permettent aussi de décomposer les déchets et donc de produire de la matière organique. Ils sont à la base de la chaîne alimentaire pour beaucoup d’espèces animales (oiseaux amphibiens poissons mammifères ;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
876;Oui, tout à fait d'accord;On ne les voit pas forcément et puis certaines espèces nous font peur - dans les villes, on n'a plus forcément l'habitude de les voir et à é cause de la bétonisation de celles-ci  -  de part l'utilisation d'insecticides;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
877;Oui, tout à fait d'accord;Ils ont tous un rôle à jouer! Pollinisation, équilibre entre les espèces…;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
878;Oui, d'accord;Chaîne alimentaire.  Équilibre ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
880;Oui, d'accord;Ils sont utiles aux cycles de vue des plantes et de beaucoup d'animaux (nourriture, reproduction,  nettoyage,  putréfaction...);1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
881;Oui, tout à fait d'accord;La polinisation, la nourriture des oiseaux animaux ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
882;Oui, tout à fait d'accord;Ils sont la base de l'alimentation d'autres espèces, ils nettoient notre environnement, ils pollinisent les fleurs ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
883;Oui, tout à fait d'accord;Pollinisation et alimentation dautres animaux comme les oiseaux;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
884;Oui, d'accord;Parce qu'ils font partie de l'écosystème;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
885;Oui, tout à fait d'accord;Ils sont indispensables à la bonne santé des plantes, à la qualité du sol, à l’alimentation de nombreuses espèces, à la pollinisation des cultures pour l’homme, des plantes sauvages, au nettoyage des espaces sauvages...;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
886;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
887;Oui, tout à fait d'accord;Pollinisation - detrivores- source de nourriture pour d’autres espèces animales prédation - ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
888;Oui, tout à fait d'accord;Sans insectes pas de diversités des plantes, pas de production d'humus;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
889;Oui, tout à fait d'accord;Tout notre écosystème est interdependant. Ne pas protéger les insectes reviendrait à ne pas protéger nos oiseaux, nos terres, nos plantets, etc.;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0
890;Oui, tout à fait d'accord;Ils sont peu visibles mais joue un rôle important dans la pollinisation et dans la qualité de la terre ;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
891;Oui, tout à fait d'accord;Pour les maillons de la chaîne alimentaire, la pollinisation, la dégradation des matières organiques, l'aération et le maintien de la vie du sol, la survie de certaines espèces animales et végétales dépendent des insectes. Si l'un des maillons n'est plus là, c'est toute la chaîne qui s'effondre.;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
892;Ne sais pas;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
893;Oui, tout à fait d'accord;Ils ont des rôles indispensables pour la pollenisation, la décomposition des matières ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
894;Oui, tout à fait d'accord;C'est la base de l'alimentation de nombreuses espèces. Ils participent à la pollinisation. C'est potentiellement une source de protéines pour les humains. ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
895;Oui, d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
896;Oui, tout à fait d'accord;Pour la pollinisation;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
897;Oui, tout à fait d'accord;Font partie de la chaîne alimentaire et du maintien en bon état des écosystèmes;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
898;Oui, tout à fait d'accord;destruction des haies, fauches des bords de route exagérées, plus de prairies naturelles (ce ne sont que des prés de fauche), destruction et pollution des cours d'eau (déclassement des cours d'eau pour faire plaisir à la FNSEA) ...;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
899;Oui, tout à fait d'accord;Parce que leur disparition a un impact direct sur l'écosystème. (Pollinisation, oxygénation de la terre, nourriture pour les oiseaux, dégradation  de déchets etc);1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
900;Oui, d'accord;Parce qu'ils contribuent largement à l'équilibre de notre l'équilibre de nos écosystèmes ;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
901;Oui, tout à fait d'accord;Ils  sont en large declins a cause des polutions (pesticides, etc), de la perte de leur environnement et source de nourriture;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
902;Oui, tout à fait d'accord;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
903;Oui, d'accord;L'usage de pesticides et dinsecticide dans l'agriculture est trop uimportant;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
904;Oui, tout à fait d'accord;Les pesticides utilisés en agriculture les detruise;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
905;Oui, tout à fait d'accord;Sans eux beaucoup de plantes ne pourraient pas se reproduire. Aussi, nombre d'entre eux nettoient et transforment la matière organique (cadavre, excréments, etc) ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
906;Oui, d'accord;Ils font partis d’un écosystème qui ne serait plus équilibré si certains individus venaient à disparaître. ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
907;Oui, tout à fait d'accord;Parce qu’ils sont important pour la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
908;Oui, tout à fait d'accord;Eux aussi sont en déclin et part importante de la chaîne alimentaire ;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
909;Oui, tout à fait d'accord;parce qu'ils sont à la base de beaucoup de chaînes alimentaires et qu'ils s'occupent de la pollinisation.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
910;Oui, tout à fait d'accord;Habitat détruit nourriture polluée ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
911;Oui, tout à fait d'accord;la biodiversité;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
912;Oui, tout à fait d'accord;Les insectes maintiennent un équilibre de la biodiversité essentiel à notre survie. On ne communique pas encore assez sur leur utilité. ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
913;Oui, tout à fait d'accord;Ils pollinisent et nettoient la Terre;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
914;Oui, tout à fait d'accord;T’outrais les espèces sont liées donc nous avons besoin des insectes comme des autres espèces ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
915;Oui, tout à fait d'accord;rôle de pollinisateurs, rôle dans le recyclage de la matière organique;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
916;Oui, tout à fait d'accord;Ce monde fait partie du vivant et chaque insecte à sa spécialité. ;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
917;Oui, tout à fait d'accord;Ils n'ont pas une bonne image auprès du grand public. Leur utilité n'est pas évidente pour tous;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
918;Oui, d'accord;Ils font partie de la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
919;Oui, tout à fait d'accord;Car ils sont directement menacés par les articles humaines (l'épandage des pesticides entre autres) or notre survie en dépend (notamment pour la pollinisation) ;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
920;Oui, tout à fait d'accord;Certains insectes participent à la pollinisation et d'autres peuvent aussi servir d'auxilaires contre certains animaux envahissant. Mais le plus important, je pense, est le fait que les insectes sont une source de nourriture très importante pour les animaux et sans eux, peu d'animaux (voire aucun) pourraient survivre.;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
921;Oui, d'accord;Pour la chaîne alimentaire ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
922;Oui, tout à fait d'accord;Ils ont de multiples rôles dans le maintien des écosystèmes ! Par exemple, dans l'immense clade des coléoptères, on dénombre des prédateurs, de décomposeurs, des fongivores, etc. Grande diversité d'individus pour une grande diversité de fonctions. ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
